@RELATION music_speech
@ATTRIBUTE RMS_MEAN_TIME NUMERIC
@ATTRIBUTE PAR_MEAN_TIME NUMERIC
@ATTRIBUTE ZCR_MEAN_TIME NUMERIC
@ATTRIBUTE MAD_MEAN_TIME NUMERIC
@ATTRIBUTE MEAN_AD_MEAN_TIME NUMERIC
@ATTRIBUTE RMS_STD_TIME NUMERIC
@ATTRIBUTE PAR_STD_TIME NUMERIC
@ATTRIBUTE ZCR_STD_TIME NUMERIC
@ATTRIBUTE MAD_STD_TIME NUMERIC
@ATTRIBUTE MEAN_AD_STD_TIME NUMERIC
@ATTRIBUTE SC_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SRO_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SFM_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SC_STD_SPECTRAL NUMERIC
@ATTRIBUTE SRO_STD_SPECTRAL NUMERIC
@ATTRIBUTE SFM_STD_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_STD_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_STD_SPECTRAL NUMERIC
@ATTRIBUTE MFCC_0 NUMERIC
@ATTRIBUTE MFCC_1 NUMERIC
@ATTRIBUTE MFCC_2 NUMERIC
@ATTRIBUTE MFCC_3 NUMERIC
@ATTRIBUTE MFCC_4 NUMERIC
@ATTRIBUTE MFCC_5 NUMERIC
@ATTRIBUTE MFCC_6 NUMERIC
@ATTRIBUTE MFCC_7 NUMERIC
@ATTRIBUTE MFCC_8 NUMERIC
@ATTRIBUTE MFCC_9 NUMERIC
@ATTRIBUTE MFCC_10 NUMERIC
@ATTRIBUTE MFCC_11 NUMERIC
@ATTRIBUTE MFCC_12 NUMERIC
@ATTRIBUTE MFCC_13 NUMERIC
@ATTRIBUTE MFCC_14 NUMERIC
@ATTRIBUTE MFCC_15 NUMERIC
@ATTRIBUTE MFCC_16 NUMERIC
@ATTRIBUTE MFCC_17 NUMERIC
@ATTRIBUTE MFCC_18 NUMERIC
@ATTRIBUTE MFCC_19 NUMERIC
@ATTRIBUTE MFCC_20 NUMERIC
@ATTRIBUTE MFCC_21 NUMERIC
@ATTRIBUTE MFCC_22 NUMERIC
@ATTRIBUTE MFCC_23 NUMERIC
@ATTRIBUTE MFCC_24 NUMERIC
@ATTRIBUTE MFCC_25 NUMERIC
@ATTRIBUTE MFCC_26 NUMERIC
@ATTRIBUTE MFCC_27 NUMERIC
@ATTRIBUTE MFCC_28 NUMERIC
@ATTRIBUTE MFCC_29 NUMERIC
@ATTRIBUTE MFCC_30 NUMERIC
@ATTRIBUTE MFCC_31 NUMERIC
@ATTRIBUTE MFCC_32 NUMERIC
@ATTRIBUTE MFCC_33 NUMERIC
@ATTRIBUTE MFCC_34 NUMERIC
@ATTRIBUTE MFCC_35 NUMERIC
@ATTRIBUTE MFCC_36 NUMERIC
@ATTRIBUTE MFCC_37 NUMERIC
@ATTRIBUTE MFCC_38 NUMERIC
@ATTRIBUTE MFCC_39 NUMERIC
@ATTRIBUTE MFCC_40 NUMERIC
@ATTRIBUTE MFCC_41 NUMERIC
@ATTRIBUTE MFCC_42 NUMERIC
@ATTRIBUTE MFCC_43 NUMERIC
@ATTRIBUTE MFCC_44 NUMERIC
@ATTRIBUTE MFCC_45 NUMERIC
@ATTRIBUTE MFCC_46 NUMERIC
@ATTRIBUTE MFCC_47 NUMERIC
@ATTRIBUTE MFCC_48 NUMERIC
@ATTRIBUTE MFCC_49 NUMERIC
@ATTRIBUTE MFCC_50 NUMERIC
@ATTRIBUTE MFCC_51 NUMERIC
@ATTRIBUTE class {music,speech}

@DATA
0.044192,3.053402,0.062344,0.026053,0.03258,0.027306,0.708489,0.065847,0.020814,0.024093,92.902782,195.496124,0.327146,13.425179,44.48711,37.075008,76.119839,0.130842,4.087483,47.861579,5.381179,-11.31055,-2.32181,1.456693,1.355241,-0.685166,-0.473718,-0.832741,-2.24136,-0.445374,0.349961,-0.068851,-0.219879,-0.190089,-0.279271,0.370937,-0.210926,-0.316698,-0.302661,0.008383,-0.264496,-0.008689,-0.018117,0.002239,-0.104143,-0.116967,17.203827,7.700896,3.87283,3.504326,2.709695,2.89653,1.938636,1.996337,2.090649,1.461418,1.564293,1.231771,1.054232,1.094042,1.020292,0.838798,0.845212,0.806108,0.709866,0.69831,0.689217,0.59785,0.544467,0.541867,0.46438,0.420518,speech
0.039464,4.155705,0.153334,0.020118,0.028834,0.034996,1.171708,0.119619,0.018026,0.025896,123.200352,241.172868,0.412522,9.47172,51.751848,52.268521,93.331826,0.167209,2.998899,52.757579,9.726632,-13.373226,-2.644442,-2.506667,-1.294551,-0.557586,-3.738472,-0.673112,-1.188921,0.299232,-0.404166,-0.126202,-0.117743,0.284011,-0.77824,1.057059,0.10171,-0.363767,0.043738,0.197523,-0.581357,0.080335,-0.124231,-0.252477,-0.187493,0.151791,14.912659,7.02355,3.52735,3.41684,2.791358,2.013716,2.45528,1.653694,1.340761,1.412256,1.395738,1.071418,0.956863,1.123917,1.375121,0.884963,0.816605,0.851169,0.688842,0.655983,0.649979,0.587707,0.506409,0.515591,0.45921,0.405158,speech
0.039823,2.905374,0.0553,0.024948,0.030762,0.021938,0.770377,0.045148,0.015037,0.017573,89.587074,211.722481,0.343663,13.784864,35.008196,31.095174,76.060679,0.112044,2.871301,30.825545,0.880662,-12.339022,0.019657,-0.448873,0.204933,-0.23455,-1.004598,0.201321,0.585384,0.881996,0.203126,1.050162,0.356307,0.846647,0.475548,1.487922,0.3945,0.286929,0.340617,0.289232,-0.121076,0.183722,0.148845,-0.042193,-0.146581,0.002357,12.42996,4.607649,3.030907,2.805604,2.330563,2.423557,2.093426,1.485426,1.189904,1.318319,1.267084,1.028587,1.05036,1.008333,1.169218,0.856977,0.798069,0.877206,0.65767,0.626405,0.562574,0.527841,0.485644,0.432626,0.433016,0.392568,speech
0.026752,3.946443,0.122329,0.015178,0.0199,0.023103,1.046111,0.068971,0.01366,0.017395,115.062159,248.971318,0.427806,9.782043,30.138855,34.879052,82.953139,0.144036,2.691256,33.210354,4.262367,-11.96999,-1.867628,-3.138528,-0.885014,-1.687904,-2.075454,-0.341145,-0.707406,0.825752,-0.836983,-0.141236,0.527975,-0.305897,0.445348,0.960371,-0.430462,0.120733,0.077877,0.113573,0.058302,0.338226,-0.117304,0.194625,0.237758,0.037682,13.385372,4.409928,3.358191,2.110584,2.039563,2.443562,2.082597,1.412752,1.411808,1.686978,1.262391,0.858071,1.119639,1.27715,0.823326,0.682369,0.929811,0.685299,0.552933,0.554709,0.517976,0.477017,0.483805,0.441623,0.576342,0.420218,speech
0.044593,2.836141,0.086662,0.028025,0.033545,0.022884,0.822698,0.06469,0.019222,0.020785,78.180923,145.616279,0.200345,13.149129,55.298045,32.233513,59.243847,0.122581,4.039873,46.779045,-0.235304,-7.065907,-8.419914,-0.950374,1.643575,-1.30807,-1.51687,0.434681,-0.594334,-0.196458,0.279037,0.578998,0.13354,-0.039345,-0.354445,0.461527,-0.100948,-0.666826,0.044164,0.456603,-0.068237,0.231742,0.286022,-0.054053,0.045541,0.008337,24.054358,7.885301,6.350176,4.716206,3.788054,3.405769,3.310283,2.225846,2.14453,2.046857,1.777214,1.789183,1.452006,1.303911,1.438368,1.180713,1.167803,1.152147,1.101638,1.047422,1.160767,1.064557,1.087887,0.985632,0.942346,0.781455,speech
0.031797,2.82626,0.047707,0.016704,0.021532,0.014543,0.743703,0.082188,0.010941,0.013152,62.22206,116.582946,0.196757,13.480526,23.733061,51.370945,93.854653,0.135634,3.79462,26.729492,-11.090274,-4.590306,0.659873,1.36541,1.605683,-1.991056,0.764111,0.282586,-0.467313,0.862888,-0.617018,0.619885,-0.686006,-0.009175,0.256789,0.814475,-0.846077,-0.056597,-0.136891,-0.295333,-0.424685,0.019514,-0.311535,-0.235012,-0.345713,-0.004106,14.608015,9.021351,3.457306,3.44847,3.222254,2.716739,2.114727,1.726505,1.567427,1.643095,1.482829,1.310844,1.316393,1.290626,1.213444,1.023764,0.997335,0.759399,0.763556,0.665291,0.574562,0.612801,0.505357,0.558625,0.478893,0.458897,speech
0.035114,3.988694,0.136636,0.018955,0.025759,0.032438,1.096416,0.089121,0.017747,0.02397,121.856542,253.913953,0.430217,9.74337,45.933228,43.212681,87.930229,0.162141,2.734851,51.065464,8.30641,-13.016475,-2.347916,-2.088202,-0.566508,-1.851858,-2.044171,-0.831605,-0.993161,0.241871,-1.219196,0.200931,0.844669,-0.34726,0.548745,1.180884,-0.215523,-0.043733,0.227615,-0.050585,-0.06156,0.310253,0.042341,0.341913,-0.086254,0.235927,15.752541,5.802204,3.766942,2.315142,2.692947,2.693365,2.212465,1.98576,1.557702,1.692815,1.245495,0.959471,1.265686,1.436398,0.960467,0.800266,0.81987,0.858131,0.682246,0.593046,0.575023,0.452073,0.51223,0.506903,0.448018,0.44005,speech
0.031101,2.885689,0.12389,0.021396,0.025036,0.017874,0.92028,0.117955,0.014215,0.015191,117.779004,224.991473,0.336263,11.881855,42.290734,57.359919,89.332802,0.160362,3.552792,36.01398,-3.747106,-15.014442,-2.678376,2.471158,0.099655,-1.506385,-1.130792,-1.235515,-0.339933,-0.415461,-0.717649,0.24506,-1.314194,-0.710579,-0.567592,-0.538585,-0.860285,-0.358731,-0.009243,0.005824,-0.166499,0.260583,0.158659,0.00193,0.381435,0.02932,25.54348,8.361157,5.813964,3.923968,3.957909,3.974925,2.668699,3.183756,2.171748,2.057348,2.208197,1.400824,1.750748,1.843911,1.31249,1.417676,1.313723,1.384045,1.24158,1.183778,1.059731,1.093407,1.082102,1.031474,1.04723,0.703301,speech
0.077904,3.67173,0.185417,0.047793,0.060349,0.089746,1.177638,0.157856,0.062346,0.072265,139.224497,259.957364,0.408261,9.517908,106.613377,70.726125,101.338448,0.175725,3.605955,151.879783,15.25326,-15.83842,-3.287277,-4.057509,-2.212117,-3.050904,-2.313317,-0.706033,-1.59317,0.141845,-1.014867,-0.249417,-1.297708,-0.42736,-0.125441,0.264234,-0.146241,0.017233,-0.031857,0.024658,0.182688,0.268386,-0.37843,-0.012584,-0.001329,-0.038159,18.254405,8.044583,5.757006,4.01628,3.69828,3.486497,2.829126,1.982347,1.952317,1.685158,1.42458,1.391271,1.478648,1.305456,1.239008,1.251035,1.245647,1.168911,1.060299,1.143301,1.048763,0.902663,0.943447,1.00978,0.912394,0.643722,speech
0.074868,3.321862,0.066883,0.042355,0.055259,0.054952,1.140497,0.091072,0.039331,0.046043,78.990917,155.389922,0.247241,12.701597,75.77655,51.943386,92.452665,0.161378,4.355118,82.263918,8.684109,-6.256293,-1.928153,0.695922,1.52415,-2.780583,-1.754762,-1.3426,-1.568841,-0.328658,0.180179,0.372949,-0.417949,0.301035,-0.183913,0.476176,-0.360108,-0.678718,-0.411949,0.066242,-0.358256,-0.102657,0.00613,-0.038819,-0.111744,0.000103,22.715989,10.156128,4.497582,3.473949,3.427903,2.934158,2.415409,1.929732,1.935792,1.88089,1.556831,1.214448,1.234336,1.398445,1.095667,0.989637,1.069456,0.919095,0.785307,0.75235,0.670998,0.583513,0.574076,0.530433,0.505843,0.528597,speech
0.022436,3.845977,0.153038,0.012271,0.016691,0.024649,1.095142,0.087865,0.013129,0.0182,131.485096,281.837984,0.482911,8.87282,27.763172,38.829143,71.959685,0.141872,2.289434,34.555565,0.878557,-14.501643,-1.296079,-2.189105,-0.913132,-0.163479,-2.740389,-0.547144,-1.141661,0.198148,-0.817031,-0.328528,-0.071662,0.046213,-0.053216,1.346179,-0.135024,0.152023,0.656135,0.039467,-0.176685,0.444475,0.124586,0.127425,-0.157689,0.142172,14.148014,4.948383,2.73548,2.459538,2.176426,1.745471,2.285422,1.410051,1.262988,1.296826,1.392689,0.840713,1.014568,0.937904,1.3101,0.825897,0.831017,0.999094,0.671786,0.51486,0.480802,0.479281,0.393377,0.409385,0.376031,0.378465,speech
0.04261,3.973866,0.149256,0.02372,0.031532,0.034995,1.073768,0.106168,0.021165,0.026902,123.623287,246.692248,0.409864,10.224241,57.291581,48.838406,80.711674,0.164347,2.965019,59.324996,11.921172,-14.357918,-2.155568,0.299662,-1.396589,-1.322496,-3.332242,0.239758,-1.382886,0.116823,-0.209134,-0.441893,0.668722,-0.030793,0.544796,1.053461,-0.15973,-0.124063,-0.646634,0.32651,-0.249008,-0.138803,0.092896,0.007581,-0.099825,0.232362,15.722113,7.482217,3.382226,3.238353,3.000984,2.751749,2.661856,1.909722,1.568242,1.687279,1.4355,1.237243,1.184581,1.08267,1.034953,1.051237,0.865588,0.78293,0.783466,0.721018,0.639799,0.611677,0.572248,0.518524,0.503968,0.522093,speech
0.084556,3.020234,0.130711,0.05555,0.06691,0.036792,0.860367,0.105682,0.029551,0.03186,115.387322,220.251163,0.377957,11.301873,121.547838,51.410863,81.305847,0.156867,3.077202,80.434675,30.699051,-13.628946,-4.089568,1.55613,-0.303698,-0.083413,-1.328151,0.354378,-0.668611,0.583699,-0.378434,0.755031,-0.468832,-0.23722,-0.764991,0.400554,-0.508336,-0.796565,-0.476945,-0.201007,-0.720934,-0.467809,-0.161939,-0.029995,-0.135283,0.067196,11.333149,8.508721,4.230366,3.717243,3.304512,2.473594,2.180701,2.027829,1.794594,1.518836,1.486151,1.178522,1.07755,1.190862,1.077626,1.045832,0.86297,0.913785,0.736957,0.725638,0.691031,0.661722,0.601505,0.616982,0.494919,0.491018,speech
0.032378,2.963765,0.11845,0.022375,0.026223,0.01578,0.926334,0.094963,0.012753,0.01355,101.058143,180.749612,0.281635,11.412593,41.702898,45.702525,76.3566,0.152637,3.494511,32.274025,0.187543,-10.765153,-6.602494,2.422881,2.870653,-1.044485,-2.044269,0.404233,-1.607081,-0.000778,0.491446,0.41591,-0.63335,0.463443,-0.171761,-0.072049,-0.054409,-0.357854,-0.42302,0.10235,-0.111117,-0.261361,-0.011548,0.102811,-0.07886,-0.118864,20.837379,8.733555,4.928598,3.804006,4.089812,3.453444,2.950097,2.507834,2.231734,1.867494,1.800653,1.545345,1.158244,1.425279,1.304873,1.06921,1.001392,1.106047,0.906575,0.859408,0.791196,0.793433,0.698268,0.61321,0.623328,0.619621,speech
0.095764,2.947366,0.100087,0.064206,0.076846,0.052509,0.796484,0.073671,0.039905,0.043827,96.731484,187.307752,0.260384,11.594646,123.862025,40.746219,73.631193,0.138482,3.120472,103.360758,21.229538,-9.65836,-5.981873,1.597547,0.05262,-1.983321,-1.84703,-0.514516,-0.520082,-0.517767,-0.452383,-0.459954,-1.044952,-0.029428,-0.380842,-0.009825,-0.324917,-0.019395,-0.036373,0.165094,0.139438,0.179918,0.016909,-0.031044,-0.018503,0.005414,21.971934,8.052218,6.080809,4.786571,3.67943,3.222717,2.823151,3.164954,1.988036,2.022214,1.864655,1.531681,1.569998,1.481001,1.519761,1.416478,1.464346,1.355469,1.420479,1.389604,1.216532,1.071326,1.010047,1.030949,1.029227,0.783967,speech
0.02034,2.860238,0.092037,0.013797,0.016291,0.012158,0.918079,0.091472,0.009678,0.010447,85.795348,162.006977,0.223467,12.353394,24.606945,46.782451,78.137828,0.139383,3.407562,23.177945,-19.619676,-7.345426,-6.053406,0.430666,2.7658,-2.025847,-2.637677,0.917963,-0.300023,-0.141193,1.142999,0.266482,-0.488399,0.705164,0.128376,0.091957,-0.095711,-0.188199,-0.333816,0.056138,-0.109928,-0.400358,0.050216,-0.093425,-0.234191,0.089893,24.793361,8.972822,6.950702,4.146645,3.782575,3.629957,3.039005,2.164312,2.115497,1.769756,1.614811,1.592624,1.453024,1.723918,1.429884,1.203935,1.29322,1.177261,1.277022,1.166531,1.011245,1.053169,0.854166,0.805151,0.802217,0.642788,speech
0.039263,2.233003,0.017393,0.022963,0.028021,0.046287,0.740845,0.029669,0.035316,0.040901,41.320475,73.775194,0.145161,17.047608,19.730854,28.042326,65.693078,0.088521,3.518143,33.843698,-27.654216,-3.387499,1.624018,1.341827,1.149194,-0.520743,-0.850327,-0.493806,-1.272619,-0.116246,-0.772762,-0.243612,-0.890064,0.053691,-0.121867,-0.868507,-0.336078,-0.456008,-0.347487,-0.488601,-0.18602,-0.272222,-0.256376,-0.201163,-0.274339,-0.189494,24.673849,5.030997,3.260685,2.743416,2.166746,2.524807,2.094238,1.956433,1.651172,1.533946,1.237031,1.303295,1.071645,1.020034,0.870065,1.15462,0.950616,0.746879,0.839674,0.741286,0.721147,0.707908,0.725889,0.659995,0.643727,0.475535,speech
0.078392,3.050321,0.078759,0.051121,0.061034,0.045881,0.881301,0.037632,0.036085,0.039293,66.995764,122.586047,0.150041,11.616629,97.257509,14.503535,27.236133,0.066061,3.382313,86.914858,12.784879,-1.745766,-10.232322,-1.591815,2.700968,-2.339382,-2.429052,1.344338,-0.879496,0.033897,0.927187,-0.506584,-0.194583,0.920135,-0.308457,0.194597,0.582733,-0.283215,-0.212942,0.494265,-0.260635,-0.356834,0.298146,-0.107098,-0.292033,0.27232,22.244147,5.79869,5.246797,2.732498,3.45625,3.06152,2.861813,2.025182,1.919256,1.892897,1.59669,1.283658,1.181413,1.170779,1.081578,0.968763,0.947767,0.814635,0.830903,0.811152,0.711835,0.576856,0.587775,0.612487,0.5338,0.508509,speech
0.039451,3.756954,0.162726,0.023937,0.030136,0.037659,0.902941,0.049639,0.024604,0.029499,114.255154,203.122481,0.380701,7.950282,54.607945,21.777804,50.350651,0.113448,2.839199,55.409702,15.33129,-14.074739,-10.329238,-2.537208,-0.931213,-3.006269,-3.899464,-1.162793,-1.032872,0.527612,-0.384774,1.099016,1.371197,0.299631,0.91224,0.831799,0.12119,-0.49017,-0.003611,0.134505,0.009275,0.132329,-0.279954,0.235113,-0.01546,0.280486,8.691496,3.686225,2.599004,2.152823,2.172847,2.59148,2.163452,1.424669,1.180137,1.184932,1.095454,1.040626,1.084668,0.864694,1.00801,0.834624,0.730106,0.785335,0.663778,0.639688,0.600744,0.529365,0.501521,0.476153,0.440095,0.480736,speech
0.038497,3.344381,0.149046,0.025388,0.030427,0.042318,0.667143,0.059136,0.03,0.034189,112.890691,212.287597,0.389215,9.09574,43.790511,25.310899,57.193188,0.124133,3.46748,46.497202,11.013539,-13.528786,-8.634138,-2.514465,-1.522196,-2.144136,-3.262991,-1.779092,-0.776868,0.899019,-0.912789,0.980142,1.203815,0.44444,1.376144,1.350484,0.143594,-0.243711,-0.046025,-0.032772,-0.11907,0.022684,-0.246968,-0.027516,-0.125115,0.272056,8.935608,3.795778,2.96671,2.357192,2.002478,2.957826,2.410983,1.55024,1.29158,1.296021,1.10549,1.160748,1.150071,1.001981,0.92816,0.88315,0.747424,0.837182,0.653941,0.69882,0.68077,0.610689,0.576921,0.616081,0.573056,0.496955,speech
0.034998,3.423126,0.140122,0.022254,0.026867,0.021134,0.650489,0.049328,0.014084,0.016365,105.823471,186.465116,0.341495,9.851414,48.852263,17.601411,34.713746,0.090002,3.33337,51.287668,14.039423,-12.861194,-10.380296,-1.683249,-0.923856,-3.99694,-2.79809,-1.206254,-1.078516,1.337945,0.559218,1.236778,1.28543,0.930032,1.483656,1.342952,0.323649,-0.223627,0.295129,0.347975,-0.38738,0.183512,0.052565,0.504169,0.098174,0.053167,6.743176,2.779627,2.70347,2.223276,1.774184,2.015563,1.57205,1.364056,1.597044,1.160937,1.10469,1.034086,1.085511,1.054811,0.99532,0.943679,0.990384,0.728889,0.786882,0.672509,0.621795,0.599205,0.527738,0.519334,0.497639,0.470401,speech
0.062831,2.924689,0.093859,0.041219,0.049019,0.028452,0.776394,0.068494,0.023933,0.025215,84.33234,157.70155,0.213879,12.207957,75.405987,35.602269,61.750047,0.132017,3.531387,62.016312,11.970513,-6.896856,-8.150546,0.839201,1.62577,-3.081662,-2.305594,1.003422,-0.668543,-0.486353,0.15689,-0.597661,-0.742617,0.549168,-0.29319,-0.337077,-0.249681,-0.598431,-0.367257,0.082889,-0.219632,-0.345341,0.022214,-0.131908,-0.180172,0.136941,20.764602,7.968135,5.418147,3.811187,3.985251,3.613964,2.766534,2.836684,2.051746,1.992178,1.845929,1.61529,1.44012,1.446741,1.305602,1.077768,1.161059,1.156467,1.071873,1.012912,1.010038,1.009343,0.952272,0.986497,0.875875,0.702178,speech
0.049515,3.529296,0.145164,0.031697,0.038891,0.043148,0.998789,0.120994,0.031602,0.035341,121.827078,237.416279,0.385681,10.702216,58.738752,51.482602,75.916302,0.154288,3.476124,58.901461,12.050145,-14.202623,-4.227061,-1.49119,-3.636677,-3.225319,-2.683518,-1.855868,-0.198133,-0.550615,-0.723999,0.444564,-1.037542,-0.784241,0.039552,-0.218955,-0.550373,-0.184735,-0.164014,0.079707,-0.209372,0.297246,-0.217946,-0.231769,-0.106177,0.121797,13.617001,6.864303,4.83853,3.498774,3.508614,2.878202,2.535987,1.836,1.755833,1.466978,1.522324,1.39402,1.40089,1.165246,1.121976,1.164109,1.005858,1.042148,1.015318,0.980754,0.979427,0.969441,0.983741,0.929379,0.925118,0.697407,speech
0.034274,3.67989,0.136444,0.020967,0.026314,0.029,1.003241,0.110755,0.020731,0.023647,125.55818,259.189147,0.413334,10.917148,45.777205,49.116188,72.195363,0.131235,3.319565,51.817694,7.459971,-14.236264,-1.317028,-1.443287,-2.757708,-1.690166,-2.714807,-0.376977,0.357762,1.236328,-1.233324,1.224564,-0.341982,0.070958,0.812865,-0.272623,-0.200573,0.626185,-0.203027,0.065052,0.1877,-0.021916,-0.254034,-0.042674,-0.074274,0.075326,12.387718,6.23797,3.76185,2.644165,2.413108,3.155495,2.095185,1.638109,1.391684,1.595331,1.216084,1.240942,1.340667,1.282613,0.939274,1.293761,0.814132,0.814177,0.808609,0.661046,0.664573,0.652456,0.597881,0.568822,0.565048,0.469891,speech
0.01593,2.820762,0.100359,0.010936,0.012719,0.008094,0.909216,0.105517,0.006811,0.00716,103.221345,200.311628,0.316726,12.666812,19.922986,53.80337,91.596574,0.162214,3.690054,15.861633,-17.692923,-12.56069,-3.272567,2.950636,0.924593,-0.341809,-0.788807,-0.573773,1.009609,-0.003932,1.058483,0.166063,-0.448333,0.351598,-0.792164,0.170967,-0.59186,-0.891979,-0.380777,-0.348019,-0.337896,-0.440363,-0.032823,-0.047041,-0.293141,0.153071,24.393604,9.475905,5.361373,3.901937,4.23334,2.979072,2.846476,2.467243,2.029096,1.81636,1.733585,1.489098,1.443721,1.258582,1.305114,1.108036,1.035238,0.988997,0.892036,0.865265,0.861137,0.775728,0.729619,0.721898,0.667152,0.612645,speech
0.063055,2.816086,0.088574,0.042021,0.049579,0.032285,0.7263,0.082047,0.025229,0.028062,87.00609,167.671318,0.24524,12.712868,72.338817,45.289528,76.329826,0.145541,3.224086,65.107235,10.187143,-9.068651,-5.514298,1.815133,1.847267,-1.553901,-0.752037,0.346208,0.210972,0.156596,0.541511,0.0181,-0.150839,0.480905,-0.288803,0.33327,-0.357024,-0.424057,0.075887,-0.106589,-0.417446,-0.137908,0.009717,-0.247747,-0.093599,-0.013755,21.10423,8.929538,5.785684,4.571545,3.77917,3.291589,2.747651,3.505639,2.001667,1.845854,2.101694,1.493469,1.424488,1.544635,1.517035,1.086856,1.267863,1.208199,0.979509,0.940933,0.895827,0.864147,0.860229,0.815856,0.732257,0.577439,speech
0.069927,2.978181,0.07835,0.045142,0.054225,0.038487,0.817338,0.057249,0.030553,0.03325,73.982096,134.192248,0.192649,12.197164,84.405761,32.60153,59.919975,0.1149,3.463199,74.106582,10.828216,-5.199102,-7.771551,-0.794666,2.214643,-0.970121,-1.979898,-0.549461,-0.578884,0.475726,0.909074,0.057902,-0.256333,0.752009,0.130646,0.474803,0.066937,-0.237582,0.054704,0.11012,-0.027936,-0.004308,0.067829,-0.010041,-0.097355,-0.068633,22.836012,7.580716,5.817763,4.861159,3.863694,2.932327,2.985298,2.503717,1.965941,1.996194,1.776211,1.564592,1.412553,1.400198,1.395693,1.181373,1.182538,1.237305,1.108903,1.139529,0.969217,0.808192,0.752453,0.6584,0.66384,0.56161,speech
0.044122,2.707081,0.105783,0.028893,0.033737,0.021015,0.722592,0.095903,0.018221,0.019508,101.935224,193.788372,0.292211,13.397707,56.562295,48.881269,80.464703,0.140049,3.900537,47.6637,4.968459,-13.507052,-4.960188,2.97906,0.730377,-0.273664,-1.488713,-0.653353,0.005073,0.049829,-0.010607,-0.053934,-0.30585,-0.012214,-0.369196,0.622353,-0.600125,-1.022999,-0.203732,-0.363976,-0.508901,-0.294035,-0.084853,-0.118661,-0.025767,-0.109306,24.002271,8.411024,5.610213,3.79513,3.262686,3.144815,3.007982,2.784141,2.150822,2.24544,1.788262,1.514966,1.704646,1.786468,1.621221,1.717117,1.448991,1.180131,1.115054,1.222987,1.204613,0.931771,0.905471,0.761512,0.768315,0.686032,speech
0.059328,2.8989,0.072483,0.038215,0.045949,0.030834,0.869559,0.046427,0.025248,0.027306,67.175734,120.766667,0.154925,12.398158,67.221614,20.807107,37.782269,0.079772,3.713463,60.345651,6.084314,-2.399011,-9.05136,-1.549199,2.054435,-2.942444,-2.832599,1.286979,-0.838253,-0.555437,0.238814,-1.253729,-1.347841,0.154702,-0.909595,-0.709568,-0.378626,-0.743626,-0.691173,0.038156,-0.172207,-0.295506,0.116148,0.001315,-0.148774,0.168588,18.884917,6.276598,5.063317,3.457195,3.448547,3.029761,2.466072,2.195378,1.85355,1.53285,1.368307,1.413927,1.262383,1.286752,1.061236,1.094938,1.024635,0.842742,0.979875,0.905967,0.807223,0.860203,0.880146,0.935102,0.882263,0.637156,speech
0.149179,2.863776,0.105753,0.101819,0.119742,0.074057,0.695919,0.084411,0.0571,0.06242,81.198593,143.771318,0.179875,11.350583,165.09483,41.555171,63.427707,0.111897,2.829428,130.91368,27.075124,-5.092272,-7.648916,1.282095,2.866939,-3.475449,-2.351134,1.253129,-0.508887,-0.464686,0.419527,-0.112531,-0.226972,0.731893,-0.484396,-0.016666,0.118551,-0.568057,-0.631345,0.110565,-0.33921,-0.440612,0.01182,-0.187175,-0.261792,0.154149,19.991406,8.649552,5.52385,4.715937,5.364767,3.005095,2.658076,2.912004,2.193437,1.744546,1.855978,1.555112,1.307842,1.451247,1.093368,1.046561,1.249554,1.024357,1.016071,0.860482,0.799109,0.849069,0.822617,0.678675,0.751972,0.567435,speech
0.05998,2.77808,0.095146,0.040782,0.047056,0.032407,0.823366,0.090796,0.027612,0.02926,89.6578,169.854264,0.236496,13.045173,71.61635,42.781691,70.323883,0.136308,4.193037,58.466094,9.272237,-8.624355,-6.788989,1.355858,1.788437,-2.223942,-1.809436,0.499549,-0.756949,-0.47505,-0.194803,-0.403945,-0.475907,-0.085092,-0.777135,0.13783,-0.397013,-1.015095,-0.515379,-0.122247,-0.538164,-0.36382,-0.018172,-0.176822,-0.147792,-0.056234,23.543897,8.747591,6.532542,3.679037,3.993363,3.568222,2.809647,2.749352,2.324137,1.839305,1.95028,1.793769,1.274962,1.451378,1.434368,1.152801,1.145378,1.115264,0.954433,0.898267,0.96087,0.766082,0.787389,0.780272,0.664489,0.607793,speech
